KEQ78492.1	tr|A0ABR0TV80|A0ABR0TV80_AURPU	24.2	462	3.41e-12	68.6
KEQ78493.1	tr|A0ABR0TG48|A0ABR0TG48_AURPU	40.8	365	3.67e-63	199
KEQ78501.1	tr|A0ABR0TPZ7|A0ABR0TPZ7_AURPU	84.8	475	4.74e-286	777
KEQ78504.1	tr|A0ABR0TQ14|A0ABR0TQ14_AURPU	46.5	286	9.79e-52	167
KEQ78510.1	tr|A0ABR0TRN9|A0ABR0TRN9_AURPU	54.6	130	6.21e-42	140
KEQ78535.1	tr|A0ABR0TRM6|A0ABR0TRM6_AURPU	84.2	423	8.36e-239	662
KEQ78541.1	tr|A0ABR0TT55|A0ABR0TT55_AURPU	97.7	303	3.39e-212	579
KEQ78543.1	tr|A0ABR0TRM1|A0ABR0TRM1_AURPU	89.5	493	0.0	892
KEQ78544.1	tr|A0ABR0TSK5|A0ABR0TSK5_AURPU	90.4	550	0.0	879
KEQ78556.1	tr|A0ABR0TSW5|A0ABR0TSW5_AURPU	95.0	343	6.63e-236	642
KEQ78572.1	tr|A0ABR0T7Z1|A0ABR0T7Z1_AURPU	62.8	339	3.44e-148	425
KEQ78577.1	tr|A0ABR0TLK5|A0ABR0TLK5_AURPU	50.7	533	3.67e-148	454
KEQ78583.1	tr|A0ABR0T7Y7|A0ABR0T7Y7_AURPU	61.6	464	4.56e-212	592
KEQ78588.1	tr|A0ABR0T8H7|A0ABR0T8H7_AURPU	92.6	403	4.04e-283	766
KEQ78589.1	tr|A0ABR0T995|A0ABR0T995_AURPU	68.1	288	3.57e-127	362
KEQ78607.1	tr|A0ABR0TR61|A0ABR0TR61_AURPU	80.3	737	0.0	1150
KEQ78629.1	tr|A0ABR0TR85|A0ABR0TR85_AURPU	90.9	515	0.0	948
KEQ78637.1	tr|A0ABR0TCD3|A0ABR0TCD3_AURPU	45.0	298	1.45e-86	259
KEQ78638.1	tr|A0ABR0TL88|A0ABR0TL88_AURPU	27.9	244	3.71e-21	89.4
KEQ78651.1	tr|A0ABR0TE16|A0ABR0TE16_AURPU	50.7	369	2.38e-127	379
KEQ78664.1	tr|A0ABR0TUL1|A0ABR0TUL1_AURPU	71.8	379	2.54e-170	477
KEQ78690.1	tr|A0ABR0TAZ6|A0ABR0TAZ6_AURPU	56.4	473	1.12e-180	514
KEQ78692.1	tr|A0ABR0TMI7|A0ABR0TMI7_AURPU	24.1	552	5.31e-18	85.9
KEQ78698.1	tr|A0ABR0TGY9|A0ABR0TGY9_AURPU	88.1	293	8.49e-189	518
KEQ78699.1	tr|A0ABR0TGF1|A0ABR0TGF1_AURPU	48.2	195	3.49e-53	167
KEQ78700.1	tr|A0ABR0THQ6|A0ABR0THQ6_AURPU	92.7	151	2.26e-102	288
KEQ78705.1	tr|A0ABR0TG62|A0ABR0TG62_AURPU	53.5	396	4.15e-123	365
KEQ78714.1	tr|A0ABR0TCL3|A0ABR0TCL3_AURPU	73.4	583	3.00e-320	884
KEQ78724.1	tr|A0ABR0TB11|A0ABR0TB11_AURPU	84.2	177	2.26e-99	285
KEQ78734.1	tr|A0ABR0THC0|A0ABR0THC0_AURPU	36.8	473	5.51e-98	304
KEQ78735.1	tr|A0ABR0TUX1|A0ABR0TUX1_AURPU	25.7	378	1.48e-24	108
KEQ78749.1	tr|A0ABR0THF7|A0ABR0THF7_AURPU	89.9	337	4.62e-215	588
KEQ78760.1	tr|A0ABR0TV62|A0ABR0TV62_AURPU	60.5	167	4.17e-69	212
KEQ78762.1	tr|A0ABR0TWL9|A0ABR0TWL9_AURPU	63.0	270	8.34e-109	317
KEQ78764.1	tr|A0ABR0TUY6|A0ABR0TUY6_AURPU	89.0	245	1.11e-155	431
KEQ78785.1	tr|A0ABR0TVM9|A0ABR0TVM9_AURPU	94.0	284	1.53e-186	512
KEQ78786.1	tr|A0ABR0TXA7|A0ABR0TXA7_AURPU	48.1	570	7.36e-168	491
KEQ78804.1	tr|A0ABR0THK0|A0ABR0THK0_AURPU	34.0	385	2.86e-51	173
KEQ78807.1	tr|A0ABR0TV17|A0ABR0TV17_AURPU	93.8	439	1.51e-315	851
KEQ78814.1	tr|A0ABR0TV76|A0ABR0TV76_AURPU	94.4	1175	0.0	1986
KEQ78819.1	tr|A0ABR0TP20|A0ABR0TP20_AURPU	47.5	463	1.47e-153	445
KEQ78828.1	tr|A0ABR0T6W6|A0ABR0T6W6_AURPU	55.4	359	2.09e-143	411
KEQ78835.1	tr|A0ABR0T946|A0ABR0T946_AURPU	39.3	280	2.37e-66	207
KEQ78842.1	tr|A0ABR0TJK7|A0ABR0TJK7_AURPU	78.1	324	1.57e-188	520
KEQ78850.1	tr|A0ABR0TJJ2|A0ABR0TJJ2_AURPU	54.9	521	6.55e-183	529
KEQ78873.1	tr|A0ABR0T6I4|A0ABR0T6I4_AURPU	60.3	403	3.28e-166	478
KEQ78882.1	tr|A0ABR0T5H2|A0ABR0T5H2_AURPU	79.3	121	3.40e-49	170
KEQ78885.1	tr|A0ABR0T5E0|A0ABR0T5E0_AURPU	41.5	205	1.81e-32	115
KEQ78889.1	tr|A0ABR0T600|A0ABR0T600_AURPU	82.5	308	1.52e-194	534
KEQ78899.1	tr|A0ABR0T662|A0ABR0T662_AURPU	44.3	61	6.59e-11	53.9
KEQ78900.1	tr|A0ABR0T5E8|A0ABR0T5E8_AURPU	33.2	552	1.55e-75	246
KEQ78902.1	tr|A0ABR0T5I6|A0ABR0T5I6_AURPU	90.6	181	2.49e-118	331
KEQ78905.1	tr|A0ABR0T6L3|A0ABR0T6L3_AURPU	73.0	137	3.00e-58	179
KEQ78908.1	tr|A0ABR0T5E1|A0ABR0T5E1_AURPU	91.1	643	0.0	1196
KEQ78909.1	tr|A0ABR0TAL5|A0ABR0TAL5_AURPU	71.7	1018	0.0	1496
KEQ78918.1	tr|A0A1A7MT36|A0A1A7MT36_AURPU	100	213	2.08e-151	417
KEQ78920.1	tr|A0ABR0TC53|A0ABR0TC53_AURPU	89.4	142	6.10e-89	253
KEQ78933.1	tr|A0ABR0TAR4|A0ABR0TAR4_AURPU	99.3	450	0.0	913
KEQ78940.1	tr|A0ABR0TBL7|A0ABR0TBL7_AURPU	86.7	203	7.50e-129	361
KEQ78941.1	tr|A0ABR0TC68|A0ABR0TC68_AURPU	79.3	738	0.0	1241
KEQ78951.1	tr|A0ABR0TB51|A0ABR0TB51_AURPU	93.9	278	2.30e-192	528
KEQ78952.1	tr|A0ABR0TBX2|A0ABR0TBX2_AURPU	82.2	596	0.0	895
KEQ78955.1	tr|A0ABR0TTV9|A0ABR0TTV9_AURPU	35.7	395	8.05e-70	223
KEQ78964.1	tr|A0ABR0T4L5|A0ABR0T4L5_AURPU	42.0	295	7.33e-69	227
KEQ79002.1	tr|A0ABR0TID2|A0ABR0TID2_AURPU	87.9	545	0.0	995
KEQ79003.1	tr|A0ABR0TIB1|A0ABR0TIB1_AURPU	87.8	296	2.51e-189	520
KEQ79027.1	tr|A0ABR0TBI8|A0ABR0TBI8_AURPU	58.2	462	5.44e-186	546
KEQ79032.1	tr|A0ABR0TBK2|A0ABR0TBK2_AURPU	89.6	154	2.68e-91	260
KEQ79033.1	tr|A0ABR0TB07|A0ABR0TB07_AURPU	68.3	483	2.33e-219	611
KEQ79042.1	tr|A0ABR0TA12|A0ABR0TA12_AURPU	68.1	514	1.53e-183	523
KEQ79075.1	tr|A0ABR0TA45|A0ABR0TA45_AURPU	63.1	469	1.11e-198	553
KEQ79076.1	tr|A0ABR0T9Y4|A0ABR0T9Y4_AURPU	90.8	130	9.03e-83	237
KEQ79078.1	tr|A0ABR0TA06|A0ABR0TA06_AURPU	79.3	305	1.14e-163	461
KEQ79126.1	tr|A0ABR0T7Z2|A0ABR0T7Z2_AURPU	47.3	55	5.54e-12	56.6
KEQ79128.1	tr|A0ABR0T552|A0ABR0T552_AURPU	53.3	276	4.75e-92	271
KEQ79130.1	tr|A0ABR0T5Y3|A0ABR0T5Y3_AURPU	36.3	168	8.19e-13	62.8
KEQ79133.1	tr|A0ABR0T4S7|A0ABR0T4S7_AURPU	33.7	92	1.30e-08	48.1
KEQ79145.1	tr|A0ABR0TW97|A0ABR0TW97_AURPU	34.3	140	4.01e-11	62.0
KEQ79149.1	tr|A0ABR0T5W7|A0ABR0T5W7_AURPU	57.7	215	1.94e-78	235
KEQ79150.1	tr|A0ABR0T798|A0ABR0T798_AURPU	36.3	391	1.83e-70	237
KEQ79152.1	tr|A0ABR0TPW3|A0ABR0TPW3_AURPU	32.1	439	5.21e-79	255
KEQ79157.1	tr|A0ABR0TPC0|A0ABR0TPC0_AURPU	59.3	123	5.00e-50	166
KEQ79176.1	tr|A0ABR0TDN8|A0ABR0TDN8_AURPU	94.4	54	9.16e-32	104
KEQ79183.1	tr|A0A4S9R3Y4|A0A4S9R3Y4_AURPU	100	130	1.29e-91	259
KEQ79194.1	tr|A0ABR0TUE6|A0ABR0TUE6_AURPU	74.5	486	2.72e-270	741
KEQ79206.1	tr|A0ABR0TDM5|A0ABR0TDM5_AURPU	86.4	339	4.04e-198	546
KEQ79210.1	tr|A0ABR0TDH6|A0ABR0TDH6_AURPU	50.7	150	3.82e-17	75.9
KEQ79211.1	tr|A0ABR0TD75|A0ABR0TD75_AURPU	94.0	282	5.09e-197	538
KEQ79217.1	tr|A0ABR0TCF3|A0ABR0TCF3_AURPU	90.0	559	0.0	1036
KEQ79225.1	tr|A0ABR0TDG7|A0ABR0TDG7_AURPU	80.5	447	5.56e-237	652
KEQ79251.1	tr|A0ABR0TCX3|A0ABR0TCX3_AURPU	90.1	486	0.0	907
KEQ79288.1	tr|A0ABR0TU94|A0ABR0TU94_AURPU	78.5	144	8.50e-81	233
KEQ79300.1	tr|A0ABR0TVD5|A0ABR0TVD5_AURPU	97.4	76	8.23e-55	162
KEQ79304.1	tr|A0ABR0TXA8|A0ABR0TXA8_AURPU	36.1	404	4.13e-70	240
KEQ79308.1	tr|A0ABR0TUG1|A0ABR0TUG1_AURPU	95.4	543	0.0	1043
KEQ79317.1	tr|A0ABR0TV32|A0ABR0TV32_AURPU	76.0	646	0.0	912
KEQ79325.1	tr|A0ABR0TUC0|A0ABR0TUC0_AURPU	97.5	437	8.06e-314	847
KEQ79329.1	tr|A0ABR0TW77|A0ABR0TW77_AURPU	78.3	360	1.26e-209	577
KEQ79331.1	tr|A0ABR0TVH9|A0ABR0TVH9_AURPU	85.9	562	0.0	931
KEQ79337.1	tr|A0ABR0TKK9|A0ABR0TKK9_AURPU	31.8	170	1.81e-14	74.3
KEQ79362.1	tr|A0ABR0TSR9|A0ABR0TSR9_AURPU	77.2	123	4.95e-53	160
KEQ79364.1	tr|A0ABR0TTC9|A0ABR0TTC9_AURPU	79.3	309	2.80e-169	470
KEQ79377.1	tr|A0ABR0TTH5|A0ABR0TTH5_AURPU	67.4	393	2.41e-168	470
KEQ79378.1	tr|A0ABR0TSV7|A0ABR0TSV7_AURPU	86.2	585	0.0	1043
KEQ79416.1	tr|A0ABR0TSK2|A0ABR0TSK2_AURPU	77.0	209	3.92e-103	295
KEQ79417.1	tr|A0ABR0TTJ5|A0ABR0TTJ5_AURPU	89.0	109	2.40e-62	184
KEQ79438.1	tr|A0ABR0TSG1|A0ABR0TSG1_AURPU	58.2	1090	0.0	1148
KEQ79440.1	tr|A0ABR0TS14|A0ABR0TS14_AURPU	77.7	453	4.31e-266	727
KEQ79443.1	tr|A0ABR0TS66|A0ABR0TS66_AURPU	81.2	702	0.0	1057
KEQ79459.1	tr|A0ABR0TME6|A0ABR0TME6_AURPU	26.5	381	7.86e-33	125
KEQ79468.1	tr|A0ABR0T5W7|A0ABR0T5W7_AURPU	37.7	191	1.75e-28	107
KEQ79492.1	tr|A0ABR0TIK1|A0ABR0TIK1_AURPU	97.6	126	2.12e-81	240
KEQ79498.1	tr|A0ABR0TJY5|A0ABR0TJY5_AURPU	51.8	301	6.31e-78	236
KEQ79516.1	tr|A0ABR0THY3|A0ABR0THY3_AURPU	84.0	511	0.0	900
KEQ79525.1	tr|A0ABR0TID0|A0ABR0TID0_AURPU	68.9	45	3.96e-12	63.2
KEQ79536.1	tr|A0ABR0TJU0|A0ABR0TJU0_AURPU	93.0	818	0.0	1496
KEQ79548.1	tr|A0ABR0TIH3|A0ABR0TIH3_AURPU	26.0	846	2.07e-71	251
KEQ79569.1	tr|A0ABR0TX58|A0ABR0TX58_AURPU	82.5	229	4.29e-143	398
KEQ79570.1	tr|A0ABR0TWG3|A0ABR0TWG3_AURPU	56.7	772	7.30e-277	773
KEQ79577.1	tr|A0ABR0TQI5|A0ABR0TQI5_AURPU	94.0	668	0.0	1299
KEQ79582.1	tr|A0ABR0TQZ9|A0ABR0TQZ9_AURPU	77.8	374	3.64e-161	459
KEQ79586.1	tr|A0ABR0TS35|A0ABR0TS35_AURPU	62.3	512	2.02e-217	617
KEQ79587.1	tr|A0ABR0TS49|A0ABR0TS49_AURPU	92.9	546	0.0	1017
KEQ79598.1	tr|A0ABR0TQF8|A0ABR0TQF8_AURPU	90.6	171	1.61e-118	336
KEQ79616.1	tr|A0ABR0TMR4|A0ABR0TMR4_AURPU	66.2	588	1.35e-288	795
KEQ79623.1	tr|A0A1A7MRT4|A0A1A7MRT4_AURPU	100	145	8.66e-104	291
KEQ79632.1	tr|A0ABR0TXD2|A0ABR0TXD2_AURPU	65.4	81	5.19e-22	90.1
KEQ79657.1	tr|A0ABR0TSQ4|A0ABR0TSQ4_AURPU	51.8	280	1.37e-95	301
KEQ79658.1	tr|A0ABR0TI04|A0ABR0TI04_AURPU	29.3	519	6.63e-64	217
KEQ79662.1	tr|A0ABR0TX81|A0ABR0TX81_AURPU	95.4	504	0.0	968
KEQ79669.1	tr|A0ABR0TWT4|A0ABR0TWT4_AURPU	95.4	348	9.42e-236	642
KEQ79679.1	tr|A0ABR0T4B4|A0ABR0T4B4_AURPU	74.5	98	1.25e-45	140
KEQ79681.1	tr|A0ABR0TRL0|A0ABR0TRL0_AURPU	71.8	117	8.21e-48	160
KEQ79683.1	tr|A0ABR0TRM2|A0ABR0TRM2_AURPU	74.6	579	0.0	880
KEQ79688.1	tr|A0ABR0TPZ9|A0ABR0TPZ9_AURPU	77.2	167	1.57e-79	231
KEQ79691.1	tr|A0ABR0TRQ4|A0ABR0TRQ4_AURPU	42.4	564	6.11e-137	410
KEQ79722.1	tr|A0ABR0TR51|A0ABR0TR51_AURPU	95.0	1105	0.0	2051
KEQ79738.1	tr|A0ABR0TI98|A0ABR0TI98_AURPU	43.9	139	1.02e-23	97.4
KEQ79739.1	tr|A0ABR0TQ61|A0ABR0TQ61_AURPU	86.9	605	0.0	1004
KEQ79747.1	tr|A0ABR0TQ32|A0ABR0TQ32_AURPU	41.5	282	3.92e-62	202
KEQ79761.1	tr|A0ABR0TE62|A0ABR0TE62_AURPU	27.2	312	1.54e-26	108
KEQ79763.1	tr|A0ABR0T4V5|A0ABR0T4V5_AURPU	49.3	339	3.11e-111	325
KEQ79794.1	tr|A0ABR0TQ99|A0ABR0TQ99_AURPU	45.4	207	1.02e-45	149
KEQ79799.1	tr|A0ABR0T6B8|A0ABR0T6B8_AURPU	57.8	90	8.56e-28	102
KEQ79815.1	tr|A0ABR0TLJ6|A0ABR0TLJ6_AURPU	96.1	560	0.0	1075
KEQ79833.1	tr|A0ABR0TA60|A0ABR0TA60_AURPU	34.5	87	5.08e-06	44.3
KEQ79866.1	tr|A0ABR0TJR3|A0ABR0TJR3_AURPU	77.8	257	3.25e-138	387
KEQ79892.1	tr|A0ABR0TKK9|A0ABR0TKK9_AURPU	55.6	952	0.0	965
KEQ79895.1	tr|A0ABR0TJP7|A0ABR0TJP7_AURPU	57.6	139	7.28e-47	155
KEQ79896.1	tr|A0ABR0TJT6|A0ABR0TJT6_AURPU	53.4	133	7.63e-42	145
KEQ79914.1	tr|A0ABR0TKB5|A0ABR0TKB5_AURPU	85.3	442	7.94e-275	747
KEQ79940.1	tr|A0ABR0TB69|A0ABR0TB69_AURPU	43.2	241	6.66e-61	192
KEQ79968.1	tr|A0ABR0T7W4|A0ABR0T7W4_AURPU	36.2	921	7.45e-165	511
KEQ79971.1	tr|A0ABR0T531|A0ABR0T531_AURPU	69.1	486	2.52e-220	614
KEQ79975.1	tr|A0ABR0T5N1|A0ABR0T5N1_AURPU	80.4	637	0.0	1071
KEQ79986.1	tr|A0ABR0T5Y4|A0ABR0T5Y4_AURPU	55.7	246	3.74e-89	274
KEQ79997.1	tr|A0ABR0T510|A0ABR0T510_AURPU	77.2	408	8.25e-241	659
KEQ80016.1	tr|A0ABR0TFS6|A0ABR0TFS6_AURPU	51.2	297	8.88e-97	287
KEQ80018.1	tr|A0ABR0T594|A0ABR0T594_AURPU	44.4	448	1.81e-110	333
KEQ80022.1	tr|A0ABR0TFQ5|A0ABR0TFQ5_AURPU	86.1	468	5.46e-279	761
KEQ80025.1	tr|A0ABR0T822|A0ABR0T822_AURPU	48.4	477	2.00e-152	448
KEQ80029.1	tr|A0ABR0TCQ5|A0ABR0TCQ5_AURPU	90.5	1541	0.0	2759
KEQ80031.1	tr|A0ABR0TCP3|A0ABR0TCP3_AURPU	86.4	330	7.69e-219	597
KEQ80037.1	tr|A0ABR0TCR9|A0ABR0TCR9_AURPU	83.0	288	3.94e-168	465
KEQ80049.1	tr|A0ABR0T617|A0ABR0T617_AURPU	95.3	423	3.28e-314	847
KEQ80066.1	tr|A0ABR0TNS8|A0ABR0TNS8_AURPU	76.5	888	7.47e-297	838
KEQ80074.1	tr|A0ABR0TMJ9|A0ABR0TMJ9_AURPU	89.0	591	0.0	1037
KEQ80081.1	tr|A0ABR0TM83|A0ABR0TM83_AURPU	88.8	572	0.0	1032
KEQ80095.1	tr|A0ABR0TM72|A0ABR0TM72_AURPU	85.4	280	5.88e-160	444
KEQ80098.1	tr|A0ABR0TM69|A0ABR0TM69_AURPU	86.6	492	5.29e-303	826
KEQ80104.1	tr|A0ABR0TN48|A0ABR0TN48_AURPU	98.7	75	3.09e-53	158
KEQ80106.1	tr|A0ABR0TMQ3|A0ABR0TMQ3_AURPU	85.8	688	0.0	1212
KEQ80115.1	tr|A0ABR0TM75|A0ABR0TM75_AURPU	95.3	316	2.33e-213	582
KEQ80137.1	tr|A0ABR0TMC1|A0ABR0TMC1_AURPU	77.5	275	2.82e-145	406
KEQ80151.1	tr|A0ABR0TM57|A0ABR0TM57_AURPU	97.4	381	1.96e-272	737
KEQ80161.1	tr|A0ABR0TM18|A0ABR0TM18_AURPU	81.2	568	0.0	929
KEQ80165.1	tr|A0ABR0TLV8|A0ABR0TLV8_AURPU	47.1	189	4.77e-53	166
KEQ80178.1	tr|A0ABR0TCI9|A0ABR0TCI9_AURPU	92.2	90	2.02e-64	187
KEQ80180.1	tr|A0ABR0TCI7|A0ABR0TCI7_AURPU	98.7	152	9.92e-102	286
KEQ80188.1	tr|A0ABR0TCN4|A0ABR0TCN4_AURPU	52.7	112	3.55e-29	117
KEQ80205.1	tr|A0ABR0T7X8|A0ABR0T7X8_AURPU	63.0	308	6.65e-112	323
KEQ80230.1	tr|A0ABR0T7Q9|A0ABR0T7Q9_AURPU	57.4	195	4.95e-53	172
KEQ80231.1	tr|A0ABR0TF34|A0ABR0TF34_AURPU	53.1	128	4.26e-35	119
KEQ80233.1	tr|A0ABR0TDM1|A0ABR0TDM1_AURPU	60.6	442	3.41e-183	516
KEQ80235.1	tr|A0ABR0TDM8|A0ABR0TDM8_AURPU	96.7	240	5.95e-153	423
KEQ80238.1	tr|A0ABR0TDX9|A0ABR0TDX9_AURPU	94.1	272	6.98e-177	486
KEQ80249.1	tr|A0ABR0TDL4|A0ABR0TDL4_AURPU	92.1	897	0.0	1714
KEQ80253.1	tr|A0ABR0TR44|A0ABR0TR44_AURPU	36.9	141	1.01e-16	78.6
KEQ80255.1	tr|A0ABR0TDJ9|A0ABR0TDJ9_AURPU	69.3	453	1.14e-185	521
KEQ80256.1	tr|A0ABR0TDX0|A0ABR0TDX0_AURPU	76.5	396	1.89e-199	552
KEQ80257.1	tr|A0ABR0TEQ1|A0ABR0TEQ1_AURPU	87.8	797	0.0	1412
KEQ80269.1	tr|A0ABR0TDJ8|A0ABR0TDJ8_AURPU	96.9	98	7.54e-66	192
KEQ80273.1	tr|A0ABR0TEN6|A0ABR0TEN6_AURPU	87.5	543	0.0	951
KEQ80274.1	tr|A0ABR0TEU3|A0ABR0TEU3_AURPU	89.7	136	9.59e-83	237
KEQ80290.1	tr|A0ABR0TEM1|A0ABR0TEM1_AURPU	99.3	138	3.58e-86	246
KEQ80292.1	tr|A0ABR0TE23|A0ABR0TE23_AURPU	94.7	696	0.0	1391
KEQ80297.1	tr|A0ABR0TEW3|A0ABR0TEW3_AURPU	81.9	227	4.92e-136	382
KEQ80322.1	tr|A0ABR0T772|A0ABR0T772_AURPU	66.1	251	6.42e-115	333
KEQ80325.1	tr|A0ABR0T7E0|A0ABR0T7E0_AURPU	88.9	287	1.65e-196	541
KEQ80331.1	tr|A0ABR0T6T1|A0ABR0T6T1_AURPU	66.7	240	7.38e-97	286
KEQ80367.1	tr|A0ABR0T9S6|A0ABR0T9S6_AURPU	71.8	323	5.36e-154	432
KEQ80384.1	tr|A0ABR0TGN5|A0ABR0TGN5_AURPU	91.2	422	1.18e-264	721
KEQ80394.1	tr|A0ABR0TH42|A0ABR0TH42_AURPU	87.2	195	8.89e-112	315
KEQ80404.1	tr|A0ABR0THL7|A0ABR0THL7_AURPU	92.2	670	0.0	1196
KEQ80416.1	tr|A0ABR0TB88|A0ABR0TB88_AURPU	87.7	504	6.44e-299	816
KEQ80437.1	tr|A0ABR0TCJ3|A0ABR0TCJ3_AURPU	45.9	357	3.89e-86	275
KEQ80446.1	tr|A0ABR0TB47|A0ABR0TB47_AURPU	85.6	90	3.97e-50	154
KEQ80450.1	tr|A0ABR0TB68|A0ABR0TB68_AURPU	34.7	216	2.09e-34	125
KEQ80469.1	tr|A0ABR0TTU8|A0ABR0TTU8_AURPU	39.1	437	6.91e-100	303
KEQ80488.1	tr|A0ABR0TPG9|A0ABR0TPG9_AURPU	70.8	2209	0.0	1452
KEQ80490.1	tr|A0ABR0TQ78|A0ABR0TQ78_AURPU	98.3	349	1.34e-256	694
KEQ80500.1	tr|A0ABR0TNJ3|A0ABR0TNJ3_AURPU	92.6	552	0.0	1022
KEQ80503.1	tr|A0ABR0TNJ4|A0ABR0TNJ4_AURPU	99.3	143	9.78e-100	281
KEQ80505.1	tr|A0ABR0TQ51|A0ABR0TQ51_AURPU	78.4	306	6.70e-148	426
KEQ80506.1	tr|A0ABR0TPF4|A0ABR0TPF4_AURPU	79.2	583	0.0	941
KEQ80511.1	tr|A0A4S8XUZ1|A0A4S8XUZ1_AURPU	100	51	4.85e-33	105
KEQ80517.1	tr|A0ABR0T603|A0ABR0T603_AURPU	87.6	1302	0.0	2209
KEQ80520.1	tr|A0ABR0TPX8|A0ABR0TPX8_AURPU	93.8	387	2.13e-267	733
KEQ80536.1	tr|A0ABR0T6F0|A0ABR0T6F0_AURPU	51.5	509	9.93e-158	449
KEQ80540.1	tr|A0ABR0T6R9|A0ABR0T6R9_AURPU	85.9	270	5.37e-156	433
KEQ80544.1	tr|A0ABR0T5T7|A0ABR0T5T7_AURPU	84.2	330	2.95e-174	484
KEQ80548.1	tr|A0ABR0TNQ3|A0ABR0TNQ3_AURPU	57.1	791	1.47e-278	790
KEQ80555.1	tr|A0ABR0TPL3|A0ABR0TPL3_AURPU	88.8	996	0.0	1756
KEQ80557.1	tr|A0ABR0TP86|A0ABR0TP86_AURPU	84.7	177	1.69e-105	303
KEQ80564.1	tr|A0ABR0TNQ9|A0ABR0TNQ9_AURPU	93.2	1097	0.0	1979
KEQ80566.1	tr|A0ABR0TNT0|A0ABR0TNT0_AURPU	63.3	1068	0.0	1064
KEQ80587.1	tr|A0ABR0TQ22|A0ABR0TQ22_AURPU	80.8	600	0.0	952
KEQ80593.1	tr|A0ABR0TNU4|A0ABR0TNU4_AURPU	83.9	590	3.81e-308	846
KEQ80604.1	tr|A0ABR0TNS2|A0ABR0TNS2_AURPU	82.1	643	0.0	1076
KEQ80610.1	tr|A0ABR0TPC9|A0ABR0TPC9_AURPU	97.2	318	7.74e-229	622
KEQ80616.1	tr|A0ABR0TNZ5|A0ABR0TNZ5_AURPU	79.8	435	2.19e-239	658
KEQ80623.1	tr|A0ABR0T5Y0|A0ABR0T5Y0_AURPU	34.6	370	7.72e-57	191
KEQ80627.1	tr|A0ABR0T8U5|A0ABR0T8U5_AURPU	45.4	377	9.58e-115	347
KEQ80628.1	tr|A0ABR0TXS8|A0ABR0TXS8_AURPU	42.3	97	8.26e-16	70.1
KEQ80632.1	tr|A0ABR0TR59|A0ABR0TR59_AURPU	42.4	493	9.20e-130	384
KEQ80633.1	tr|A0ABR0TET4|A0ABR0TET4_AURPU	72.2	533	3.19e-287	786
KEQ80645.1	tr|A0ABR0T664|A0ABR0T664_AURPU	69.4	506	1.47e-219	613
KEQ80647.1	tr|A0ABR0T6V2|A0ABR0T6V2_AURPU	86.7	407	4.57e-265	723
KEQ80652.1	tr|A0ABR0TMX1|A0ABR0TMX1_AURPU	53.5	690	9.61e-254	721
